city ,town id,village id,valid vote,spoiled vote,voter,Election of population,votes of Hsieh Chang-ting(DPP),votes of Ma Ying-jeou (KMT)
Taichung City,1001903,1001903023,1699,22,1721,2203,734,965
Taichung City,1001903,1001903024,2015,19,2034,2552,871,1144
Taichung City,1001903,1001903025,3102,38,3140,4082,1139,1963
Taichung City,1001903,1001903026,2533,20,2553,3255,1145,1388
Taichung City,1001903,1001903027,3355,34,3389,4658,1124,2231
Taichung City,1001903,1001903028,2389,21,2410,3190,996,1393
Taichung City,1001903,1001903029,3071,26,3097,3873,1111,1960
Taichung City,1001903,1001903030,3237,44,3281,4202,1315,1922
Taichung City,1001904,1001904002,1642,15,1657,2099,576,1066
Taichung City,1001904,1001904004,1371,9,1380,1773,405,966
Taichung City,1001904,1001904005,1411,10,1421,2133,450,961
Taichung City,1001904,1001904006,1755,10,1765,2218,640,1115
Taichung City,1001904,1001904007,1270,17,1287,1667,481,789
Taichung City,1001904,1001904009,1390,10,1400,1858,539,851
Taichung City,1001904,1001904010,3438,38,3476,4379,1393,2045
Taichung City,1001904,1001904012,2671,25,2696,3400,1099,1572
Taichung City,1001904,1001904013,3802,34,3836,4939,1620,2182
Taichung City,1001904,1001904015,1643,23,1666,2216,760,883
Taichung City,1001904,1001904017,2097,21,2118,2741,782,1315
Taichung City,1001904,1001904019,2392,22,2414,3181,1048,1344
Taichung City,1001904,1001904023,1980,17,1997,2578,892,1088
Taichung City,1001904,1001904024,4589,47,4636,5923,1699,2890
Taichung City,1001904,1001904025,3868,43,3911,5072,1608,2260
Taichung City,1001904,1001904026,3743,31,3774,4913,1583,2160
Taichung City,1001904,1001904027,3851,41,3892,4885,1468,2383
Taichung City,1001904,1001904028,3677,45,3722,4707,1440,2237
Taichung City,1001904,1001904029,4022,41,4063,5324,1613,2409
Taichung City,1001904,1001904030,2189,20,2209,2765,1004,1185
Taichung City,1001904,1001904031,2657,19,2676,3375,1176,1481
Taichung City,1001904,1001904032,3034,34,3068,3975,1116,1918
Taichung City,1001904,1001904033,2761,18,2779,3642,1037,1724
Taichung City,1001904,1001904034,2128,22,2150,2766,800,1328
Taichung City,1001904,1001904035,2635,29,2664,3350,1041,1594
Taichung City,1001905,1001905012,1406,25,1431,1921,652,754
Taichung City,1001905,1001905013,2685,23,2708,3399,672,2013
Taichung City,1001905,1001905018,967,8,975,1305,472,495
Taichung City,1001905,1001905022,1324,13,1337,1817,450,874
Taichung City,1001905,1001905024,1447,16,1463,2003,579,868
Taichung City,1001905,1001905026,2405,23,2428,3046,904,1501
Taichung City,1001905,1001905027,3166,29,3195,4297,1230,1936
Taichung City,1001905,1001905028,2212,15,2227,2838,755,1457
Taichung City,1001905,1001905025+1001905029,3838,36,3874,4967,897,2941
Taichung City,1001905,1001905030,3132,28,3160,4243,1142,1990
Taichung City,1001905,1001905031,1337,10,1347,1846,529,808
Taichung City,1001905,1001905032,4039,29,4068,5313,1555,2484
Taichung City,1001905,1001905033,2799,30,2829,3681,973,1826
Taichung City,1001905,1001905034,2513,28,2541,4093,769,1744
Taichung City,1001905,1001905035,3122,28,3150,4099,1309,1813
Taichung City,1001905,1001905036,2232,24,2256,2929,870,1362
Taichung City,1001905,1001905037,3130,35,3165,4059,1218,1912
Taichung City,1001905,1001905038,1996,9,2005,2585,827,1169
Taichung City,1001905,1001905039,2311,16,2327,3102,782,1529
Taichung City,1001905,1001905040,4314,44,4358,5587,1812,2502
Taichung City,1001905,1001905041,3514,33,3547,4423,1341,2173
Taichung City,1001905,1001905042,4012,38,4050,5212,1457,2555
Taichung City,1001905,1001905043,2559,13,2572,3388,850,1709
Taichung City,1001905,1001905044,2510,20,2530,3265,831,1679
Taichung City,1001905,1001905045,1191,9,1200,1535,563,628
Taichung City,1001905,1001905046,1216,11,1227,1657,617,599
Taichung City,1001905,1001905047,1630,16,1646,2237,754,876
Taichung City,1001905,1001905048,1341,10,1351,1833,584,757
Taichung City,1001905,1001905049,2549,25,2574,3295,984,1565
Taichung City,1001905,1001905050,2282,16,2298,2940,862,1420
Taichung City,1001905,1001905051,2823,33,2856,3778,975,1848
Taichung City,1001905,1001905052,1990,16,2006,2647,813,1177
Taichung City,1001905,1001905053,2276,17,2293,2977,612,1664
Taichung City,1001905,1001905054,1942,19,1961,2500,660,1282
Taichung City,1001905,1001905055,2310,23,2333,2959,862,1448
Taichung City,1001906,1001906001,3243,39,3282,4120,1361,1882
Taichung City,1001906,1001906002,2661,27,2688,3478,1204,1457
Taichung City,1001906,1001906003,2043,11,2054,2591,868,1175
Taichung City,1001906,1001906004,733,9,742,936,462,271
Taichung City,1001906,1001906005,4831,52,4883,6138,1676,3155
Taichung City,1001906,1001906006,2582,25,2607,3372,816,1766
Taichung City,1001906,1001906007,2992,28,3020,3961,1058,1934
Taichung City,1001906,1001906008,2073,23,2096,2520,89,1984
Taichung City,1001906,1001906009,3251,32,3283,4709,1344,1907
Taichung City,1001906,1001906010,2122,15,2137,2808,800,1322
Taichung City,1001906,1001906011,2715,34,2749,3457,1246,1469
Taichung City,1001906,1001906012,750,5,755,930,73,677
Taichung City,1001906,1001906013,2227,26,2253,2951,804,1423
Taichung City,1001906,1001906014,3151,26,3177,4083,1055,2096
Taichung City,1001906,1001906015,3309,39,3348,4300,1418,1891
Taichung City,1001906,1001906016,1763,23,1786,2249,894,869
Taichung City,1001906,1001906017,2110,23,2133,2744,910,1200
Taichung City,1001906,1001906018,6008,57,6065,7865,1975,4033
Taichung City,1001906,1001906019,1700,15,1715,2194,601,1099
Taichung City,1001906,1001906020,2641,25,2666,3541,1184,1457
Taichung City,1001906,1001906021,3980,41,4021,5182,1631,2349
Taichung City,1001906,1001906022,2330,27,2357,3053,914,1416
Taichung City,1001906,1001906023,4318,40,4358,5496,1524,2794
Taichung City,1001906,1001906024,3725,32,3757,4753,1028,2697
Taichung City,1001906,1001906025,2778,20,2798,3562,948,1830
Taichung City,1001906,1001906026,2569,21,2590,3282,834,1735
Taichung City,1001906,1001906027,2788,20,2808,3557,921,1867
Taichung City,1001906,1001906028,2917,21,2938,3734,1046,1871
Taichung City,1001906,1001906029,3607,32,3639,4541,1197,2410
Taichung City,1001906,1001906030,2477,17,2494,3204,969,1508
Taichung City,1001906,1001906031,4486,44,4530,5878,1607,2879
Taichung City,1001906,1001906032,3021,32,3053,3799,1191,1830
Taichung City,1001906,1001906033,2479,30,2509,3309,1134,1345
Taichung City,1001906,1001906034,1905,23,1928,2501,706,1199
Taichung City,1001906,1001906035,2673,18,2691,3432,896,1777
Taichung City,1001906,1001906036,1375,9,1384,1925,448,927
Taichung City,1001906,1001906037,1565,12,1577,2048,402,1163
Taichung City,1001906,1001906038,3495,20,3515,4478,1006,2489
Taichung City,1001906,1001906039,3055,26,3081,3991,975,2080
Taichung City,1001907,1001907001,4602,35,4637,5833,1894,2708
Taichung City,1001907,1001907002,5754,53,5807,7541,2456,3298
Taichung City,1001907,1001907003,3537,42,3579,4428,1573,1964
Taichung City,1001907,1001907004,3184,50,3234,4093,1452,1732
Taichung City,1001907,1001907005,3646,41,3687,5008,1198,2448
Taichung City,1001907,1001907006,579,11,590,794,127,452
Taichung City,1001907,1001907007,4425,44,4469,5784,1669,2756
Taichung City,1001907,1001907008,1080,9,1089,1400,598,482
Taichung City,1001907,1001907009,2782,35,2817,3663,1273,1509
Taichung City,1001907,1001907010,3897,47,3944,4879,1395,2502
Taichung City,1001907,1001907011,3322,21,3343,4076,1215,2107
Taichung City,1001907,1001907012,3701,42,3743,4667,1498,2203
Taichung City,1001907,1001907013,3277,28,3305,4104,971,2306
Taichung City,1001907,1001907015,1161,21,1182,1500,632,529
Taichung City,1001907,1001907016,3094,42,3136,3975,1207,1887
Taichung City,1001907,1001907017,2275,15,2290,2869,815,1460
Taichung City,1001907,1001907018,3213,37,3250,4194,1147,2066
Taichung City,1001907,1001907019,2286,19,2305,2928,828,1458
Taichung City,1001907,1001907020,1965,26,1991,2541,730,1235
Taichung City,1001907,1001907021,2755,24,2779,3453,1075,1680
Taichung City,1001907,1001907022,3965,32,3997,5030,1379,2586
Taichung City,1001907,1001907023,3915,33,3948,4948,1299,2616
Taichung City,1001907,1001907024,2434,22,2456,3180,1021,1413
Taichung City,1001907,1001907025,4623,36,4659,5750,1280,3343
Taichung City,1001907,1001907026,3937,27,3964,4944,1135,2802
Taichung City,1001908,1001908001,2347,26,2373,3066,891,1456
Taichung City,1001908,1001908002,2527,16,2543,3231,851,1676
Taichung City,1001908,1001908003,4542,48,4590,5936,1670,2872
Taichung City,1001908,1001908004,3668,26,3694,4749,1279,2389
Taichung City,1001908,1001908005,2808,28,2836,3669,896,1912
Taichung City,1001908,1001908006,3074,42,3116,4059,1234,1840
Taichung City,1001908,1001908007,4850,51,4901,6210,2070,2780
Taichung City,1001908,1001908008,6213,53,6266,7959,2599,3614
Taichung City,1001908,1001908009,5999,81,6080,7813,2624,3375
Taichung City,1001908,1001908010,4325,42,4367,5599,2014,2311
Taichung City,1001908,1001908011,1355,7,1362,1708,738,617
Taichung City,1001908,1001908012,725,7,732,937,342,383
Taichung City,1001908,1001908013,1307,16,1323,1708,642,665
Taichung City,1001908,1001908014,1408,18,1426,1823,656,752
Taichung City,1001908,1001908015,636,2,638,851,323,313
Taichung City,1001908,1001908016,4675,41,4716,5952,1521,3154
Taichung City,1001908,1001908017,4455,34,4489,6248,1705,2750
Taichung City,1001908,1001908018,4171,40,4211,5225,1720,2451
Taichung City,1001908,1001908019,1226,10,1236,1528,567,659
Taichung City,1001908,1001908020,5991,66,6057,7583,1832,4159
Taichung City,1001908,1001908021,4053,30,4083,5171,1497,2556
Taichung City,1001908,1001908022,982,5,987,1270,321,661
Taichung City,1001908,1001908023,4746,70,4816,6111,1817,2929
Taichung City,1001908,1001908024,2745,35,2780,3554,931,1814
Taichung City,1001908,1001908025,3400,35,3435,4495,1029,2371
Taichung City,1001908,1001908026,3492,53,3545,4495,1377,2115
Taichung City,1001908,1001908027,1884,23,1907,2436,650,1234
Taichung City,1001908,1001908028,3763,29,3792,4911,1358,2405
Taichung City,1001908,1001908029,3085,45,3130,3983,1129,1956
Taichung City,1001908,1001908030,3363,31,3394,4345,1051,2312
Taichung City,1001908,1001908031,3388,29,3417,4319,1037,2351
Taichung City,1001908,1001908032,3249,30,3279,4207,1159,2090
Taichung City,1001908,1001908033,3313,26,3339,4202,1146,2167
Taichung City,1001908,1001908034,2366,26,2392,3152,918,1448
Taichung City,1001908,1001908035,2710,25,2735,3553,960,1750
Taichung City,1001908,1001908036,2359,19,2378,2954,788,1571
Taichung City,1001908,1001908037,4072,40,4112,5421,1478,2594
Taichung City,1001908,1001908038,2972,29,3001,3836,1004,1968
Taichung City,1001908,1001908039,3622,40,3662,4756,1307,2315
Taichung City,1001908,1001908040,2948,40,2988,3845,1023,1925
Taichung City,1001908,1001908041,3801,38,3839,4903,1352,2449
Taichung City,1001908,1001908042,2612,23,2635,3337,765,1847
Chiayi City,1002001,1002001001,2325,16,2341,3181,1203,1122
Chiayi City,1002001,1002001002,2474,14,2488,3274,1177,1297
Chiayi City,1002001,1002001003,1713,5,1718,2224,738,975
Chiayi City,1002001,1002001004,2207,21,2228,2944,957,1250
Chiayi City,1002001,1002001005,4016,29,4045,5319,1740,2276
Chiayi City,1002001,1002001006,354,0,354,465,210,144
Chiayi City,1002001,1002001007,639,5,644,819,381,258
Chiayi City,1002001,1002001008,945,6,951,1238,396,549
Chiayi City,1002001,1002001009,738,6,744,984,326,412
Chiayi City,1002001,1002001010,491,3,494,628,233,258
Chiayi City,1002001,1002001011,598,1,599,781,321,277
Chiayi City,1002001,1002001012,448,5,453,590,244,204
Chiayi City,1002001,1002001013,994,5,999,1268,506,488
Chiayi City,1002001,1002001014,250,1,251,364,145,105
Chiayi City,1002001,1002001015,724,8,732,960,395,329
Chiayi City,1002001,1002001016,1025,7,1032,1309,476,549
Chiayi City,1002001,1002001017,322,0,322,428,151,171
Chiayi City,1002001,1002001018,380,3,383,466,214,166
Chiayi City,1002001,1002001019,449,2,451,683,282,167
Chiayi City,1002001,1002001020,381,1,382,489,214,167
Chiayi City,1002001,1002001021,384,3,387,497,246,138
Chiayi City,1002001,1002001022,344,3,347,440,158,186
Chiayi City,1002001,1002001024,821,4,825,1071,349,472
Chiayi City,1002001,1002001025,745,7,752,979,428,317
Chiayi City,1002001,1002001026,457,4,461,577,213,244
Chiayi City,1002001,1002001028,474,8,482,633,241,233
Chiayi City,1002001,1002001029,548,8,556,713,253,295
Chiayi City,1002001,1002001030,536,2,538,720,248,288
Chiayi City,1002001,1002001031,474,4,478,602,206,268
Chiayi City,1002001,1002001032,797,5,802,1072,401,396
Chiayi City,1002001,1002001033,259,1,260,353,138,121
Chiayi City,1002001,1002001034,3105,26,3131,4088,1071,2034
Chiayi City,1002001,1002001035,2738,24,2762,3546,1100,1638
Chiayi City,1002001,1002001036,2850,19,2869,3686,1154,1696
Chiayi City,1002001,1002001037,1815,8,1823,2343,671,1144
Chiayi City,1002001,1002001038,1232,10,1242,1549,459,773
Chiayi City,1002001,1002001039,3188,17,3205,4047,1181,2007
Chiayi City,1002001,1002001040,769,3,772,969,296,473
Chiayi City,1002001,1002001041,3069,18,3087,3927,1261,1808
Chiayi City,1002001,1002001042,435,5,440,626,267,168
Chiayi City,1002001,1002001043,1844,12,1856,2382,856,988
Chiayi City,1002001,1002001044,3105,24,3129,4189,1306,1799
Chiayi City,1002001,1002001045,1046,6,1052,1365,458,588
Chiayi City,1002001,1002001046,1202,13,1215,1690,616,586
Chiayi City,1002001,1002001047,954,11,965,1249,523,431
Chiayi City,1002001,1002001048,918,8,926,1262,505,413
Chiayi City,1002001,1002001049,2692,21,2713,3695,1208,1484
Chiayi City,1002001,1002001050,1551,16,1567,2038,755,796
Chiayi City,1002001,1002001051,1551,17,1568,2031,797,754
Chiayi City,1002001,1002001052,3591,26,3617,4804,1728,1863
Chiayi City,1002001,1002001053,1703,8,1711,2274,790,913
Chiayi City,1002001,1002001054,2467,19,2486,3301,1134,1333
Chiayi City,1002001,1002001055,2555,13,2568,3349,1123,1432
Chiayi City,1002002,1002002001,1016,13,1029,1362,587,429
Chiayi City,1002002,1002002002,1446,13,1459,1895,795,651
Chiayi City,1002002,1002002003,1585,22,1607,2108,858,727
Chiayi City,1002002,1002002004,974,8,982,1288,547,427
Chiayi City,1002002,1002002005,1493,15,1508,2035,823,670
Chiayi City,1002002,1002002006,1121,9,1130,1476,623,498
Chiayi City,1002002,1002002007,317,3,320,428,183,134
Chiayi City,1002002,1002002008,431,1,432,623,271,160
Chiayi City,1002002,1002002009,2988,35,3023,4023,1538,1450
Chiayi City,1002002,1002002010,2796,22,2818,3626,1597,1199
Chiayi City,1002002,1002002011,7058,49,7107,9316,3545,3513
Chiayi City,1002002,1002002012,1909,12,1921,2553,980,929
Chiayi City,1002002,1002002013,919,6,925,1320,459,460
Chiayi City,1002002,1002002014,722,5,727,952,329,393
Chiayi City,1002002,1002002015,1359,14,1373,1876,801,558
Chiayi City,1002002,1002002016,4657,30,4687,6242,2355,2302
Chiayi City,1002002,1002002017,943,5,948,1259,553,390
Chiayi City,1002002,1002002018,2505,14,2519,3333,1268,1237
Chiayi City,1002002,1002002019,1791,17,1808,2357,825,966
Chiayi City,1002002,1002002020,1021,7,1028,1348,549,472
Chiayi City,1002002,1002002021,3952,41,3993,5196,1858,2094
Chiayi City,1002002,1002002022,1493,13,1506,2012,748,745
Chiayi City,1002002,1002002023,677,5,682,879,360,317
Chiayi City,1002002,1002002024,438,6,444,594,206,232
Chiayi City,1002002,1002002025,376,2,378,491,252,124
Chiayi City,1002002,1002002026,404,1,405,529,184,220
Chiayi City,1002002,1002002027,406,4,410,554,220,186
Chiayi City,1002002,1002002028,873,4,877,1115,463,410
Chiayi City,1002002,1002002029,580,5,585,741,356,224
Chiayi City,1002002,1002002030,347,2,349,457,204,143
Chiayi City,1002002,1002002031,720,4,724,966,385,335
Chiayi City,1002002,1002002032,430,3,433,551,249,181
Chiayi City,1002002,1002002033,612,4,616,776,393,219
Chiayi City,1002002,1002002034,604,2,606,782,312,292
Chiayi City,1002002,1002002035,465,6,471,595,251,214
Chiayi City,1002002,1002002036,555,11,566,719,307,248
Chiayi City,1002002,1002002037,464,2,466,613,241,223
Chiayi City,1002002,1002002038,227,3,230,310,135,92
Chiayi City,1002002,1002002039,303,1,304,400,162,141
Chiayi City,1002002,1002002040,420,1,421,524,206,214
Chiayi City,1002002,1002002041,362,2,364,487,201,161
Chiayi City,1002002,1002002042,578,6,584,787,261,317
Chiayi City,1002002,1002002043,510,6,516,670,216,294
Chiayi City,1002002,1002002044,862,14,876,1211,441,421
Chiayi City,1002002,1002002045,733,6,739,954,405,328
Chiayi City,1002002,1002002046,1411,12,1423,1903,696,715
Chiayi City,1002002,1002002047,3675,27,3702,4906,1729,1946
Chiayi City,1002002,1002002048,3498,27,3525,4587,1622,1876
Chiayi City,1002002,1002002049,5812,38,5850,7616,3035,2777
Chiayi City,1002002,1002002050,2597,18,2615,3427,1311,1286
Chiayi City,1002002,1002002051,1633,14,1647,2105,825,808
Chiayi City,1002002,1002002052,1345,13,1358,1725,80,1265
Chiayi City,1002002,1002002053,3520,20,3540,4593,1600,1920
Chiayi City,1002002,1002002054,766,6,772,918,39,727
Chiayi City,1002002,1002002055,1764,14,1778,2240,554,1210
Tainan City,1002101,1002101001,1633,15,1648,2140,813,820
Tainan City,1002101,1002101003,2297,18,2315,2959,1083,1214
Tainan City,1002101,1002101004,4164,43,4207,5371,1703,2461
Tainan City,1002101,1002101006,2121,16,2137,2718,978,1143
Tainan City,1002101,1002101007,3447,25,3472,4435,1633,1814
Tainan City,1002101,1002101010,2880,22,2902,3977,1292,1588
Tainan City,1002101,1002101013,2150,23,2173,2702,996,1154
Tainan City,1002101,1002101015,3762,21,3783,4677,1350,2412
Tainan City,1002101,1002101016,1924,18,1942,2492,847,1077
Tainan City,1002101,1002101017,2447,16,2463,3130,1066,1381
Tainan City,1002101,1002101018,1098,7,1105,1512,577,521
Tainan City,1002101,1002101019,2745,17,2762,3481,1033,1712
Tainan City,1002101,1002101020,3431,30,3461,4402,1454,1977
Tainan City,1002101,1002101021,2567,21,2588,3308,1244,1323
Tainan City,1002101,1002101022,1050,7,1057,1392,387,663
Tainan City,1002101,1002101023,1203,14,1217,1606,559,644
Tainan City,1002101,1002101025,2627,20,2647,3222,1011,1616
Tainan City,1002101,1002101014+1002101026,351,2,353,544,23,328
Tainan City,1002101,1002101027,1205,11,1216,1606,549,656
Tainan City,1002101,1002101028,3143,23,3166,4003,1448,1695
Tainan City,1002101,1002101029,3094,25,3119,4014,1497,1597
Tainan City,1002101,1002101030,1660,8,1668,2117,758,902
Tainan City,1002101,1002101032,3383,24,3407,4340,1276,2107
Tainan City,1002101,1002101033,1086,7,1093,1338,419,667
Tainan City,1002101,1002101034,2456,17,2473,3134,1085,1371
Tainan City,1002101,1002101035,3313,26,3339,4337,1521,1792
Tainan City,1002101,1002101036,2073,15,2088,2748,1023,1050
Tainan City,1002101,1002101037,2879,30,2909,3607,1181,1698
Tainan City,1002101,1002101038,1548,15,1563,2063,734,814
Tainan City,1002101,1002101039,3166,32,3198,4207,1068,2098
Tainan City,1002101,1002101040,2105,18,2123,2681,704,1401
Tainan City,1002101,1002101041,2556,24,2580,3289,1055,1501
